listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue
287674,2025-12-01,10,21,0.677,4819.0,231.4,229.5,77,6,4,202.0,204.0,4247.0
287674,2026-01-01,27,4,0.129,906.0,227.5,226.5,23,4,3,200.0,200.0,798.0
502895,2025-02-01,26,2,0.071,689.0,310.8,344.5,,,2,332.0,300.0,665.0
502895,2025-03-01,9,22,0.71,7361.0,332.8,334.6,18,7,2,322.0,321.0,7093.0
502895,2025-04-01,6,24,0.8,8521.0,355.1,355.0,52,5,2,329.0,329.0,7893.0
502895,2025-05-01,5,26,0.839,9368.0,360.5,360.3,89,6,1,319.0,319.0,8293.0
502895,2025-06-01,1,29,0.967,9673.0,332.9,333.6,91,3,2,294.0,293.0,8524.0
502895,2025-07-01,5,26,0.839,9647.0,370.6,371.0,40,4,2,327.0,327.0,8501.0
502895,2025-08-01,31,0,0.0,0.0,375.5,,,,2,,331.0,0.0
502895,2025-09-01,19,11,0.367,4030.0,353.0,366.4,78,3,2,323.0,311.0,3551.0
502895,2025-10-01,23,8,0.258,2995.0,365.9,374.4,12,2,2,330.0,322.0,2639.0
502895,2025-11-01,6,24,0.8,8693.0,363.3,362.2,46,6,2,319.0,320.0,7661.0
502895,2025-12-01,8,23,0.742,8170.0,362.1,355.2,98,7,2,313.0,319.0,7200.0
502895,2026-01-01,13,18,0.581,6160.0,336.7,342.2,90,5,2,302.0,297.0,5428.0
528769,2025-02-01,15,13,0.464,1686.0,137.0,129.7,10,6,3,125.0,132.0,1627.0
528769,2025-03-01,11,20,0.645,2303.0,116.0,115.2,5,7,3,111.0,112.0,2219.0
528769,2025-04-01,10,20,0.667,2348.0,115.7,117.4,27,6,3,109.0,107.0,2175.0
528769,2025-05-01,7,24,0.774,3313.0,136.4,138.0,18,4,3,122.0,121.0,2933.0
528769,2025-06-01,6,24,0.8,3505.0,145.7,146.0,35,5,3,129.0,128.0,3089.0
528769,2025-07-01,10,21,0.677,3136.0,149.8,149.3,10,3,3,132.0,132.0,2764.0
528769,2025-08-01,24,7,0.226,1089.0,153.2,155.6,1,1,3,137.0,135.0,960.0
528769,2025-09-01,30,0,0.0,0.0,122.1,,,,3,,108.0,0.0
528769,2025-10-01,31,0,0.0,0.0,111.3,,,,3,,98.0,0.0
528769,2025-11-01,30,0,0.0,0.0,111.3,,,,3,,98.0,0.0
528769,2025-12-01,31,0,0.0,0.0,107.9,,,,3,,95.0,0.0
528769,2026-01-01,28,3,0.097,306.0,103.5,102.0,1,3,3,90.0,91.0,270.0
69588,2025-02-01,2,26,0.929,3420.0,131.5,131.5,29,4,3,127.0,127.0,3300.0
69588,2025-03-01,8,23,0.742,3076.0,132.1,133.7,33,5,4,129.0,127.0,2964.0
69588,2025-04-01,10,20,0.667,3044.0,152.5,152.2,170,3,3,141.0,141.0,2820.0
69588,2025-05-01,16,15,0.484,2240.0,149.7,149.3,7,8,3,132.0,133.0,1983.0
69588,2025-06-01,4,26,0.867,3754.0,144.4,144.4,18,11,3,127.0,127.0,3308.0
69588,2025-07-01,31,0,0.0,0.0,176.6,,,,6,,156.0,0.0
69588,2025-08-01,20,11,0.355,1966.0,177.2,178.7,1,11,6,157.0,156.0,1733.0
69588,2025-09-01,29,1,0.033,174.0,153.4,174.0,3,1,6,153.0,135.0,153.0
69588,2025-10-01,31,0,0.0,0.0,146.0,,,,6,,129.0,0.0
69588,2025-11-01,30,0,0.0,0.0,147.9,,,,6,,130.0,0.0
69588,2025-12-01,31,0,0.0,0.0,150.2,,,,6,,132.0,0.0
69588,2026-01-01,31,0,0.0,0.0,150.7,,,,6,,133.0,0.0
529711,2025-02-01,28,0,0.0,0.0,129.9,,,,3,,125.0,0.0
529711,2025-03-01,31,0,0.0,0.0,126.8,,,,3,,122.0,0.0
529711,2025-04-01,30,0,0.0,0.0,126.2,,,,3,,117.0,0.0
529711,2025-05-01,31,0,0.0,0.0,128.0,,,,3,,113.0,0.0
529711,2025-06-01,18,12,0.4,1490.0,124.8,124.2,1,34,3,109.0,110.0,1313.0
529711,2025-07-01,9,22,0.71,2783.0,126.6,126.5,,,154,111.0,112.0,2453.0
529711,2025-08-01,0,31,1.0,3877.0,125.1,125.1,44,31,365,110.0,110.0,3417.0
529711,2025-09-01,26,4,0.133,569.0,137.8,142.2,98,4,365,125.0,121.0,501.0
529711,2025-10-01,20,11,0.355,1558.0,142.0,141.6,109,11,365,125.0,125.0,1373.0
529711,2025-11-01,30,0,0.0,0.0,140.4,,,,365,,124.0,0.0
529711,2025-12-01,30,1,0.032,142.0,142.1,142.0,1,1,365,125.0,125.0,125.0
529711,2026-01-01,21,10,0.323,1485.0,146.3,148.5,8,3,3,131.0,129.0,1309.0
93287,2025-02-01,8,20,0.714,4299.0,213.8,214.9,56,9,3,207.0,206.0,4149.0
93287,2025-03-01,3,28,0.903,5683.0,201.8,203.0,52,3,2,196.0,194.0,5476.0
93287,2025-04-01,1,29,0.967,6698.0,231.1,231.0,90,3,2,214.0,214.0,6205.0
93287,2025-05-01,1,30,0.968,7019.0,233.8,234.0,128,4,2,207.0,207.0,6214.0
93287,2025-06-01,1,29,0.967,6883.0,237.3,237.3,133,5,2,209.0,209.0,6066.0
93287,2025-07-01,0,31,1.0,7023.0,226.5,226.5,147,9,3,200.0,200.0,6189.0
93287,2025-08-01,26,5,0.161,1119.0,235.9,223.8,227,4,3,197.0,208.0,986.0
93287,2025-09-01,30,0,0.0,0.0,234.6,,,,2,,207.0,0.0
93287,2025-10-01,31,0,0.0,0.0,244.2,,,,2,,215.0,0.0
93287,2025-11-01,30,0,0.0,0.0,234.0,,,,3,,206.0,0.0
93287,2025-12-01,30,1,0.032,221.0,227.8,221.0,25,4,3,195.0,201.0,195.0
93287,2026-01-01,28,3,0.097,658.0,221.9,219.3,,,3,193.0,196.0,580.0
396057,2025-02-01,0,28,1.0,1067.0,38.1,38.1,139,38,30,37.0,37.0,1030.0
396057,2025-03-01,0,31,1.0,1122.0,36.2,36.2,,,30,35.0,35.0,1081.0
396057,2025-04-01,0,30,1.0,1056.0,35.2,35.2,126,30,30,33.0,33.0,978.0
396057,2025-05-01,31,0,0.0,0.0,35.3,,,,30,,31.0,0.0
396057,2025-06-01,30,0,0.0,0.0,36.1,,,,30,,32.0,0.0
396057,2025-07-01,31,0,0.0,0.0,35.9,,,,30,,32.0,0.0
396057,2025-08-01,31,0,0.0,0.0,37.8,,,,30,,33.0,0.0
396057,2025-09-01,30,0,0.0,0.0,35.8,,,,30,,32.0,0.0
396057,2025-10-01,31,0,0.0,0.0,36.6,,,,30,,32.0,0.0
396057,2025-11-01,30,0,0.0,0.0,35.3,,,,30,,31.0,0.0
396057,2025-12-01,31,0,0.0,0.0,35.4,,,,30,,31.0,0.0
396057,2026-01-01,31,0,0.0,0.0,35.4,,,,30,,31.0,0.0
537443,2025-02-01,28,0,0.0,0.0,130.1,,,,4,,126.0,0.0
537443,2025-03-01,31,0,0.0,0.0,130.1,,,,4,,125.0,0.0
537443,2025-04-01,29,1,0.033,140.0,134.7,140.0,42,4,4,130.0,125.0,130.0
537443,2025-05-01,20,11,0.355,1684.0,150.1,153.1,36,4,4,136.0,133.0,1491.0
537443,2025-06-01,5,25,0.833,3637.0,147.6,145.5,40,6,4,128.0,130.0,3205.0
537443,2025-07-01,15,16,0.516,2323.0,145.2,145.2,49,4,4,128.0,128.0,2047.0
537443,2025-08-01,31,0,0.0,0.0,146.4,,,,4,,129.0,0.0
537443,2025-09-01,26,4,0.133,592.0,144.6,148.0,243,4,4,130.0,127.0,522.0
537443,2025-10-01,31,0,0.0,0.0,145.1,,,,4,,128.0,0.0
537443,2025-11-01,25,5,0.167,722.0,144.4,144.4,296,5,4,127.0,127.0,636.0
537443,2025-12-01,25,6,0.194,831.0,145.9,138.5,25,4,4,122.0,129.0,732.0
537443,2026-01-01,29,2,0.065,283.0,142.2,141.5,,,4,125.0,125.0,249.0
343721,2025-02-01,28,0,0.0,0.0,490.2,,,,2,,473.0,0.0
343721,2025-03-01,31,0,0.0,0.0,503.3,,,,2,,485.0,0.0
343721,2025-04-01,30,0,0.0,0.0,505.9,,,,2,,469.0,0.0
343721,2025-05-01,31,0,0.0,0.0,633.8,,,,2,,561.0,0.0
343721,2025-06-01,23,7,0.233,3992.0,609.6,570.3,1,7,2,503.0,537.0,3518.0
343721,2025-07-01,25,6,0.194,3505.0,549.7,584.2,22,3,2,515.0,484.0,3089.0
343721,2025-08-01,8,23,0.742,12966.0,558.2,563.7,47,8,4,497.0,492.0,11426.0
343721,2025-09-01,9,21,0.7,16075.0,748.7,765.5,68,4,4,675.0,660.0,14166.0
343721,2025-10-01,22,9,0.29,6079.0,760.7,675.4,31,9,4,595.0,670.0,5357.0
343721,2025-11-01,30,0,0.0,0.0,758.1,,,,4,,668.0,0.0
343721,2025-12-01,25,6,0.194,3770.0,679.4,628.3,56,4,4,554.0,599.0,3322.0
343721,2026-01-01,28,3,0.097,1917.0,638.8,639.0,,,4,563.0,563.0,1689.0
383284,2025-02-01,9,19,0.679,6289.0,329.9,331.0,6,8,12,319.0,318.0,6069.0
383284,2025-03-01,25,6,0.194,1990.0,303.4,331.7,1,6,6,320.0,292.0,1917.0
383284,2025-04-01,30,0,0.0,0.0,295.7,,,,6,,274.0,0.0
383284,2025-05-01,25,6,0.194,1973.0,325.4,328.8,6,6,6,291.0,288.0,1747.0
383284,2025-06-01,8,22,0.733,7394.0,336.3,336.1,24,8,6,296.0,296.0,6516.0
383284,2025-07-01,12,19,0.613,5965.0,309.0,313.9,1,19,6,277.0,272.0,5257.0
383284,2025-08-01,31,0,0.0,0.0,200.0,,,,9,,176.0,0.0
252095,2025-02-01,28,0,0.0,0.0,240.7,,,,3,,232.0,0.0
252095,2025-03-01,31,0,0.0,0.0,253.8,,,,3,,245.0,0.0
252095,2025-04-01,30,0,0.0,0.0,263.1,,,,3,,244.0,0.0
252095,2025-05-01,31,0,0.0,0.0,261.2,,,,3,,231.0,0.0
252095,2025-06-01,19,11,0.367,2806.0,255.4,255.1,1,11,3,225.0,225.0,2473.0
252095,2025-07-01,31,0,0.0,0.0,271.5,,,,3,,239.0,0.0
252095,2025-08-01,31,0,0.0,0.0,275.9,,,,3,,243.0,0.0
252095,2025-09-01,30,0,0.0,0.0,261.1,,,,3,,230.0,0.0
252095,2025-10-01,31,0,0.0,0.0,257.4,,,,3,,227.0,0.0
252095,2025-11-01,30,0,0.0,0.0,254.6,,,,3,,224.0,0.0
252095,2025-12-01,31,0,0.0,0.0,252.5,,,,3,,223.0,0.0
252095,2026-01-01,31,0,0.0,0.0,254.6,,,,3,,224.0,0.0
529549,2025-02-01,28,0,0.0,0.0,180.1,,,,4,,174.0,0.0
529549,2025-03-01,31,0,0.0,0.0,188.5,,,,4,,182.0,0.0
529549,2025-04-01,30,0,0.0,0.0,189.3,,,,4,,175.0,0.0
529549,2025-05-01,31,0,0.0,0.0,186.9,,,,4,,165.0,0.0
529549,2025-06-01,20,10,0.333,1910.0,190.3,191.0,1,10,4,168.0,168.0,1683.0
529549,2025-07-01,31,0,0.0,0.0,191.4,,,,4,,169.0,0.0
529549,2025-08-01,31,0,0.0,0.0,190.0,,,,4,,167.0,0.0
529549,2025-09-01,30,0,0.0,0.0,182.5,,,,4,,161.0,0.0
529549,2025-10-01,31,0,0.0,0.0,180.5,,,,4,,159.0,0.0
529549,2025-11-01,30,0,0.0,0.0,179.9,,,,4,,159.0,0.0
529549,2025-12-01,31,0,0.0,0.0,180.9,,,,4,,159.0,0.0
529549,2026-01-01,31,0,0.0,0.0,180.4,,,,4,,159.0,0.0
463726,2025-02-01,23,5,0.179,3193.0,647.7,638.6,1,5,4,616.0,625.0,3081.0
463726,2025-03-01,3,28,0.903,17730.0,632.5,633.2,124,5,4,610.0,609.0,17084.0
463726,2025-04-01,12,18,0.6,11612.0,642.9,645.1,108,6,5,598.0,596.0,10756.0
463726,2025-05-01,13,18,0.581,12360.0,682.0,686.7,97,7,4,608.0,604.0,10942.0
463726,2025-06-01,2,28,0.933,17979.0,644.8,642.1,118,6,4,566.0,568.0,15844.0
463726,2025-07-01,16,15,0.484,10430.0,708.7,695.3,56,7,5,613.0,625.0,9191.0
463726,2025-08-01,17,14,0.452,10335.0,739.6,738.2,5,1,5,651.0,652.0,9108.0
463726,2025-09-01,16,14,0.467,10361.0,742.5,740.1,30,3,5,652.0,654.0,9131.0
463726,2025-10-01,18,13,0.419,9498.0,730.6,730.6,87,5,5,644.0,644.0,8370.0
463726,2025-11-01,28,2,0.067,1458.0,729.6,729.0,1,1,5,642.0,643.0,1285.0
463726,2025-12-01,27,4,0.129,2929.0,734.1,732.2,1,1,5,645.0,647.0,2581.0
463726,2026-01-01,31,0,0.0,0.0,728.5,,,,5,,642.0,0.0
232293,2025-02-01,28,0,0.0,0.0,95.7,,,,3,,92.0,0.0
232293,2025-03-01,31,0,0.0,0.0,105.0,,,,3,,101.0,0.0
232293,2025-04-01,25,5,0.167,533.0,116.0,106.6,113,5,3,99.0,107.0,494.0
232293,2025-05-01,31,0,0.0,0.0,121.7,,,,3,,108.0,0.0
232293,2025-06-01,25,5,0.167,638.0,122.6,127.6,6,2,3,112.0,108.0,562.0
232293,2025-07-01,31,0,0.0,0.0,133.8,,,,3,,118.0,0.0
232293,2025-08-01,31,0,0.0,0.0,125.5,,,,3,,111.0,0.0
232293,2025-09-01,30,0,0.0,0.0,102.7,,,,4,,91.0,0.0
232293,2025-10-01,31,0,0.0,0.0,97.6,,,,4,,86.0,0.0
232293,2025-11-01,30,0,0.0,0.0,96.1,,,,4,,85.0,0.0
232293,2025-12-01,31,0,0.0,0.0,91.6,,,,4,,81.0,0.0
232293,2026-01-01,31,0,0.0,0.0,92.7,,,,4,,82.0,0.0
178188,2025-02-01,28,0,0.0,0.0,130.1,,,,12,,126.0,0.0
178188,2025-03-01,31,0,0.0,0.0,129.5,,,,12,,125.0,0.0
178188,2025-04-01,30,0,0.0,0.0,130.8,,,,12,,121.0,0.0
178188,2025-05-01,31,0,0.0,0.0,130.5,,,,12,,116.0,0.0
178188,2025-06-01,19,11,0.367,1445.0,130.6,131.4,6,8,12,116.0,115.0,1273.0
178188,2025-07-01,25,6,0.194,806.0,134.1,134.3,,,8,118.0,118.0,710.0
178188,2025-08-01,31,0,0.0,0.0,133.0,,,,14,,117.0,0.0
546396,2025-02-01,0,28,1.0,19273.0,688.3,688.3,214,3,3,664.0,664.0,18599.0
546396,2025-03-01,0,31,1.0,21229.0,684.8,684.8,164,5,3,660.0,660.0,20455.0
546396,2025-04-01,7,23,0.767,15735.0,683.8,684.1,250,3,3,634.0,633.0,14576.0
546396,2025-05-01,1,30,0.968,20570.0,685.4,685.7,153,19,3,607.0,607.0,18210.0
546396,2025-06-01,0,30,1.0,21418.0,713.9,713.9,,,3,629.0,629.0,18875.0
546396,2025-07-01,1,30,0.968,21488.0,716.8,716.3,129,11,2,631.0,632.0,18936.0
546396,2025-08-01,0,31,1.0,21305.0,687.3,687.3,141,45,2,606.0,606.0,18775.0
546396,2025-09-01,0,30,1.0,19101.0,636.7,636.7,,,3,561.0,561.0,16833.0
546396,2025-10-01,0,31,1.0,18672.0,602.3,602.3,,,3,531.0,531.0,16455.0
546396,2025-11-01,11,19,0.633,11432.0,605.8,601.7,,,3,530.0,534.0,10074.0
546396,2025-12-01,31,0,0.0,0.0,621.4,,,,3,,548.0,0.0
546396,2026-01-01,31,0,0.0,0.0,630.5,,,,3,,556.0,0.0
532504,2025-02-01,28,0,0.0,0.0,152.8,,,,4,,147.0,0.0
532504,2025-03-01,1,30,0.968,4464.0,148.8,148.8,180,12,4,143.0,143.0,4301.0
532504,2025-04-01,10,20,0.667,2952.0,146.2,147.6,215,13,4,137.0,135.0,2735.0
532504,2025-05-01,1,30,0.968,4389.0,146.1,146.3,104,30,3,130.0,129.0,3885.0
532504,2025-06-01,0,30,1.0,4667.0,155.6,155.6,42,4,3,137.0,137.0,4113.0
532504,2025-07-01,24,7,0.226,1136.0,160.9,162.3,68,1,3,143.0,142.0,1001.0
532504,2025-08-01,17,14,0.452,2338.0,168.8,167.0,72,3,3,147.0,149.0,2060.0
532504,2025-09-01,1,29,0.967,5053.0,174.3,174.2,301,14,3,154.0,154.0,4453.0
532504,2025-10-01,1,30,0.968,5387.0,179.6,179.6,226,30,3,158.0,158.0,4747.0
532504,2025-11-01,30,0,0.0,0.0,180.8,,,,3,,159.0,0.0
532504,2025-12-01,31,0,0.0,0.0,179.0,,,,3,,158.0,0.0
532504,2026-01-01,31,0,0.0,0.0,176.3,,,,3,,155.0,0.0
110322,2025-02-01,28,0,0.0,0.0,178.3,,,,5,,172.0,0.0
110322,2025-03-01,31,0,0.0,0.0,177.3,,,,5,,171.0,0.0
110322,2025-04-01,30,0,0.0,0.0,180.1,,,,5,,167.0,0.0
110322,2025-05-01,7,24,0.774,4305.0,179.2,179.4,141,40,5,159.0,159.0,3811.0
110322,2025-06-01,2,28,0.933,4921.0,175.6,175.8,1,43,5,155.0,155.0,4337.0
110322,2025-07-01,0,31,1.0,5398.0,174.1,174.1,,,5,153.0,153.0,4757.0
110322,2025-08-01,31,0,0.0,0.0,174.6,,,,5,,154.0,0.0
110322,2025-09-01,30,0,0.0,0.0,195.5,,,,5,,172.0,0.0
110322,2025-10-01,31,0,0.0,0.0,196.5,,,,5,,173.0,0.0
110322,2025-11-01,30,0,0.0,0.0,196.9,,,,5,,174.0,0.0
110322,2025-12-01,31,0,0.0,0.0,198.3,,,,5,,175.0,0.0
110322,2026-01-01,27,4,0.129,810.0,202.2,202.5,68,11,5,178.0,178.0,714.0
59959,2025-02-01,28,0,0.0,0.0,147.9,,,,21,,143.0,0.0
59959,2025-03-01,31,0,0.0,0.0,155.2,,,,21,,150.0,0.0
59959,2025-04-01,30,0,0.0,0.0,152.5,,,,21,,141.0,0.0
59959,2025-05-01,31,0,0.0,0.0,151.9,,,,21,,134.0,0.0
59959,2025-06-01,18,12,0.4,1849.0,154.1,154.1,1,13,21,136.0,136.0,1629.0
59959,2025-07-01,30,1,0.032,150.0,149.7,150.0,,,21,132.0,132.0,132.0
59959,2025-08-01,31,0,0.0,0.0,149.6,,,,16,,132.0,0.0
59959,2025-09-01,30,0,0.0,0.0,152.2,,,,8,,134.0,0.0
59959,2025-10-01,31,0,0.0,0.0,125.6,,,,30,,111.0,0.0
59959,2025-11-01,30,0,0.0,0.0,117.2,,,,30,,103.0,0.0
59959,2025-12-01,31,0,0.0,0.0,111.8,,,,30,,99.0,0.0
59959,2026-01-01,31,0,0.0,0.0,111.0,,,,30,,98.0,0.0
157524,2025-02-01,28,0,0.0,0.0,295.6,,,,2,,285.0,0.0
157524,2025-03-01,26,5,0.161,1474.0,293.0,294.8,78,5,2,284.0,282.0,1420.0
157524,2025-04-01,30,0,0.0,0.0,292.3,,,,2,,271.0,0.0
157524,2025-05-01,31,0,0.0,0.0,296.8,,,,2,,263.0,0.0
157524,2025-06-01,20,10,0.333,2946.0,294.4,294.6,49,2,2,260.0,259.0,2596.0
157524,2025-07-01,0,31,1.0,9078.0,292.8,292.8,13,32,2,258.0,258.0,8000.0
157524,2025-08-01,10,21,0.677,6275.0,295.0,298.8,40,7,2,263.0,260.0,5530.0
157524,2025-09-01,6,24,0.8,7450.0,309.5,310.4,65,3,2,274.0,273.0,6565.0
157524,2025-10-01,6,25,0.806,7575.0,303.5,303.0,45,4,2,267.0,267.0,6675.0
157524,2025-11-01,19,11,0.367,3245.0,291.6,295.0,30,5,2,260.0,257.0,2860.0
157524,2025-12-01,17,14,0.452,4066.0,291.9,290.4,72,8,2,256.0,257.0,3583.0
157524,2026-01-01,25,6,0.194,1755.0,294.3,292.5,1,4,2,258.0,259.0,1547.0
229501,2025-02-01,21,7,0.25,1736.0,247.5,248.0,74,2,2,239.0,239.0,1675.0
229501,2025-03-01,25,6,0.194,1439.0,240.8,239.8,32,1,2,231.0,232.0,1387.0
229501,2025-04-01,15,15,0.5,3585.0,238.5,239.0,70,3,2,221.0,221.0,3321.0
229501,2025-05-01,16,15,0.484,4090.0,269.3,272.7,81,2,2,241.0,238.0,3621.0
229501,2025-06-01,5,25,0.833,7762.0,310.3,310.5,55,3,2,274.0,273.0,6840.0
229501,2025-07-01,18,13,0.419,3493.0,257.2,268.7,20,2,2,237.0,227.0,3078.0
229501,2025-08-01,31,0,0.0,0.0,243.6,,,,2,,215.0,0.0
343648,2025-02-01,0,28,1.0,2569.0,91.8,91.8,121,2,144,89.0,89.0,2479.0
343648,2025-03-01,13,18,0.581,1660.0,92.1,92.2,338,18,329,89.0,89.0,1599.0
343648,2025-04-01,30,0,0.0,0.0,94.0,,,,365,,87.0,0.0
343648,2025-05-01,19,12,0.387,1132.0,93.1,94.3,286,42,365,83.0,82.0,1002.0
343648,2025-06-01,0,30,1.0,2841.0,94.7,94.7,,,365,83.0,83.0,2504.0
343648,2025-07-01,10,21,0.677,1989.0,93.8,94.7,192,3,365,83.0,83.0,1753.0
343648,2025-08-01,22,9,0.29,859.0,95.6,95.4,178,3,365,84.0,84.0,757.0
343648,2025-09-01,14,16,0.533,1525.0,94.3,95.3,145,3,365,84.0,83.0,1344.0
343648,2025-10-01,27,4,0.129,376.0,94.0,94.0,160,2,365,83.0,83.0,331.0
343648,2025-11-01,29,1,0.033,95.0,93.9,95.0,,,365,84.0,83.0,84.0
343648,2025-12-01,30,1,0.032,95.0,94.0,95.0,230,2,365,84.0,83.0,84.0
343648,2026-01-01,16,15,0.484,1416.0,93.9,94.4,174,3,236,83.0,83.0,1248.0
48498,2025-02-01,27,1,0.036,310.0,281.4,310.0,11,3,3,299.0,272.0,299.0
48498,2025-03-01,25,6,0.194,1754.0,301.3,292.3,75,4,3,282.0,290.0,1690.0
48498,2025-04-01,30,0,0.0,0.0,332.8,,,,3,,308.0,0.0
48498,2025-05-01,27,4,0.129,1178.0,311.4,294.5,10,2,3,261.0,276.0,1043.0
48498,2025-06-01,30,0,0.0,0.0,371.1,,,,3,,327.0,0.0
48498,2025-07-01,31,0,0.0,0.0,337.8,,,,3,,298.0,0.0
48498,2025-08-01,25,6,0.194,1854.0,319.6,309.0,114,6,3,272.0,282.0,1634.0
48498,2025-09-01,27,3,0.1,848.0,282.8,282.7,82,3,3,249.0,249.0,747.0
48498,2025-10-01,21,10,0.323,2700.0,271.1,270.0,104,5,3,238.0,239.0,2379.0
48498,2025-11-01,30,0,0.0,0.0,290.9,,,,3,,256.0,0.0
48498,2025-12-01,22,9,0.29,3735.0,336.5,415.0,66,4,3,366.0,297.0,3291.0
48498,2026-01-01,17,14,0.452,6962.0,621.3,497.3,33,11,1,438.0,548.0,6135.0
302194,2025-02-01,18,10,0.357,1121.0,111.9,112.1,8,3,3,108.0,108.0,1082.0
302194,2025-03-01,19,12,0.387,1379.0,114.0,114.9,24,3,3,111.0,110.0,1329.0
302194,2025-04-01,8,22,0.733,2569.0,117.0,116.8,32,4,3,108.0,108.0,2380.0
302194,2025-05-01,11,20,0.645,2512.0,124.6,125.6,54,6,3,111.0,110.0,2224.0
302194,2025-06-01,4,26,0.867,3205.0,123.3,123.3,39,5,27,109.0,109.0,2824.0
302194,2025-07-01,19,12,0.387,1479.0,124.1,123.2,102,6,154,109.0,109.0,1303.0
302194,2025-08-01,31,0,0.0,0.0,123.5,,,,142,,109.0,0.0
302194,2025-09-01,13,17,0.567,2171.0,128.3,127.7,99,5,365,113.0,113.0,1913.0
302194,2025-10-01,20,11,0.355,1469.0,129.7,133.5,132,5,365,118.0,114.0,1295.0
302194,2025-11-01,30,0,0.0,0.0,131.5,,,,365,,116.0,0.0
302194,2025-12-01,31,0,0.0,0.0,140.9,,,,365,,124.0,0.0
302194,2026-01-01,20,11,0.355,1532.0,139.8,139.3,13,5,3,123.0,123.0,1350.0
574947,2025-02-01,16,12,0.429,1178.0,98.8,98.2,25,7,5,95.0,95.0,1137.0
574947,2025-03-01,25,6,0.194,579.0,94.6,96.5,18,3,5,93.0,91.0,558.0
574947,2025-04-01,30,0,0.0,0.0,86.1,,,,5,,80.0,0.0
574947,2025-05-01,27,4,0.129,352.0,89.1,88.0,73,6,5,78.0,79.0,312.0
574947,2025-06-01,28,2,0.067,173.0,100.5,86.5,,,5,76.0,89.0,152.0
574947,2025-07-01,31,0,0.0,0.0,98.0,,,,5,,86.0,0.0
574947,2025-08-01,31,0,0.0,0.0,101.3,,,,5,,89.0,0.0
574947,2025-09-01,15,15,0.5,1566.0,103.4,104.4,60,7,5,92.0,91.0,1380.0
574947,2025-10-01,31,0,0.0,0.0,105.8,,,,5,,93.0,0.0
574947,2025-11-01,30,0,0.0,0.0,107.7,,,,5,,95.0,0.0
574947,2025-12-01,31,0,0.0,0.0,110.3,,,,5,,97.0,0.0
574947,2026-01-01,31,0,0.0,0.0,111.9,,,,5,,99.0,0.0
39948,2025-02-01,1,27,0.964,3028.0,112.0,112.1,62,8,5,108.0,108.0,2922.0
39948,2025-03-01,0,31,1.0,3346.0,107.9,107.9,74,6,5,104.0,104.0,3224.0
39948,2025-04-01,2,28,0.933,2868.0,102.3,102.4,86,7,5,95.0,95.0,2657.0
39948,2025-05-01,5,26,0.839,2667.0,102.5,102.6,61,20,5,91.0,91.0,2361.0
39948,2025-06-01,0,30,1.0,3141.0,104.7,104.7,,,5,92.0,92.0,2768.0
39948,2025-07-01,6,25,0.806,2582.0,103.2,103.3,60,6,5,91.0,91.0,2275.0
39948,2025-08-01,22,9,0.29,959.0,102.6,106.6,93,9,6,94.0,90.0,845.0
39948,2025-09-01,0,30,1.0,3202.0,106.7,106.7,75,5,5,94.0,94.0,2822.0
39948,2025-10-01,1,30,0.968,3162.0,105.3,105.4,144,9,5,93.0,93.0,2786.0
39948,2025-11-01,4,26,0.867,2784.0,107.2,107.1,29,43,5,94.0,94.0,2453.0
39948,2025-12-01,11,20,0.645,2151.0,107.0,107.5,,,5,95.0,94.0,1896.0
39948,2026-01-01,28,3,0.097,326.0,115.7,108.7,84,3,5,96.0,102.0,287.0
586024,2025-02-01,28,0,0.0,0.0,182.6,,,,2,,176.0,0.0
586024,2025-03-01,31,0,0.0,0.0,177.5,,,,2,,171.0,0.0
586024,2025-04-01,27,3,0.1,581.0,188.1,193.7,4,3,2,179.0,174.0,538.0
586024,2025-05-01,31,0,0.0,0.0,188.9,,,,2,,167.0,0.0
586024,2025-06-01,30,0,0.0,0.0,198.5,,,,2,,175.0,0.0
586024,2025-07-01,31,0,0.0,0.0,220.9,,,,2,,195.0,0.0
586024,2025-08-01,21,10,0.323,2012.0,204.6,201.2,82,10,2,177.0,180.0,1773.0
586024,2025-09-01,30,0,0.0,0.0,211.7,,,,2,,187.0,0.0
586024,2025-10-01,31,0,0.0,0.0,212.3,,,,2,,187.0,0.0
586024,2025-11-01,30,0,0.0,0.0,213.3,,,,2,,188.0,0.0
586024,2025-12-01,31,0,0.0,0.0,215.4,,,,2,,190.0,0.0
586024,2026-01-01,31,0,0.0,0.0,220.5,,,,2,,194.0,0.0
507255,2025-02-01,21,7,0.25,994.0,143.8,142.0,69,3,5,137.0,139.0,959.0
507255,2025-03-01,13,18,0.581,2626.0,144.4,145.9,113,8,144,141.0,139.0,2530.0
507255,2025-04-01,8,22,0.733,3299.0,149.6,150.0,195,4,5,139.0,139.0,3056.0
507255,2025-05-01,15,16,0.516,2335.0,146.4,145.9,125,5,5,129.0,130.0,2067.0
507255,2025-06-01,19,11,0.367,1533.0,140.7,139.4,284,3,5,123.0,124.0,1351.0
507255,2025-07-01,27,4,0.129,641.0,147.5,160.2,279,4,5,141.0,130.0,565.0
507255,2025-08-01,31,0,0.0,0.0,159.5,,,,5,,141.0,0.0
